"REF_DATE","GEO","DGUID","Security software use","Household income quartile","Age group","Level of education","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049378","1.2.3.2.1","57.7","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049379","1.2.3.2.2","52.5","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049380","1.2.3.2.3","63.7","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049381","1.2.3.2.4","56.6","E","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049382","1.2.3.3.1","44.6","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049383","1.2.3.3.2","40.4","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049384","1.2.3.3.3","46.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049385","1.2.3.3.4","44.0","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049386","1.2.3.4.1","43.8","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049387","1.2.3.4.2","47.2","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049388","1.2.3.4.3","40.7","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049389","1.2.3.4.4","45.5","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049390","1.2.3.5.1","40.0","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049391","1.2.3.5.2","42.0","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049392","1.2.3.5.3","42.7","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Second quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049393","1.2.3.5.4","28.1","E","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778251","1.2.4.1.1","44.8","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049394","1.2.4.1.2","44.6","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049395","1.2.4.1.3","45.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049396","1.2.4.1.4","42.7","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049397","1.2.4.2.1","53.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049398","1.2.4.2.2","46.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049399","1.2.4.2.3","60.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049400","1.2.4.2.4","69.4","E","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049401","1.2.4.3.1","45.8","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049402","1.2.4.3.2","47.0","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049403","1.2.4.3.3","46.4","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049404","1.2.4.3.4","43.6","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049405","1.2.4.4.1","41.7","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049406","1.2.4.4.2","42.0","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049407","1.2.4.4.3","41.2","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049408","1.2.4.4.4","42.5","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049409","1.2.4.5.1","37.6","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049410","1.2.4.5.2","41.1","E","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049411","1.2.4.5.3","41.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Third quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049412","1.2.4.5.4","30.5","E","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778252","1.2.5.1.1","40.3","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049413","1.2.5.1.2","38.5","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049414","1.2.5.1.3","42.2","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049415","1.2.5.1.4","39.4","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049416","1.2.5.2.1","44.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049417","1.2.5.2.2","44.6","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049418","1.2.5.2.3","45.3","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049419","1.2.5.2.4","44.5","E","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049420","1.2.5.3.1","44.5","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049421","1.2.5.3.2","40.3","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049422","1.2.5.3.3","47.6","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049423","1.2.5.3.4","42.8","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049424","1.2.5.4.1","34.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049425","1.2.5.4.2","31.8","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049426","1.2.5.4.3","36.9","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049427","1.2.5.4.4","34.7","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049428","1.2.5.5.1","36.2","","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049429","1.2.5.5.2","","F","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049430","1.2.5.5.3","24.1","E","","","1"
"2010","Canada","2016A000011124","Internet users that currently use free versions of security software","Highest quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049431","1.2.5.5.4","43.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778243","1.1.1.1.1","81.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049242","1.1.1.1.2","78.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049243","1.1.1.1.3","82.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049244","1.1.1.1.4","83.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049245","1.1.1.2.1","70.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049246","1.1.1.2.2","72.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049247","1.1.1.2.3","68.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049248","1.1.1.2.4","70.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049249","1.1.1.3.1","80.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049250","1.1.1.3.2","75.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049251","1.1.1.3.3","82.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049252","1.1.1.3.4","79.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049253","1.1.1.4.1","87.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049254","1.1.1.4.2","84.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049255","1.1.1.4.3","88.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049256","1.1.1.4.4","89.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049257","1.1.1.5.1","84.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049258","1.1.1.5.2","82.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049259","1.1.1.5.3","84.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Total, household income quartiles","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049260","1.1.1.5.4","85.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778244","1.1.2.1.1","75.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049261","1.1.2.1.2","75.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049262","1.1.2.1.3","76.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049263","1.1.2.1.4","73.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049264","1.1.2.2.1","69.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049265","1.1.2.2.2","72.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049266","1.1.2.2.3","67.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049267","1.1.2.2.4","68.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049268","1.1.2.3.1","70.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049269","1.1.2.3.2","70.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049270","1.1.2.3.3","73.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049271","1.1.2.3.4","67.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049272","1.1.2.4.1","80.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049273","1.1.2.4.2","78.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049274","1.1.2.4.3","81.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049275","1.1.2.4.4","85.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049276","1.1.2.5.1","82.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049277","1.1.2.5.2","82.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049278","1.1.2.5.3","83.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Lowest quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049279","1.1.2.5.4","78.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778245","1.1.3.1.1","78.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049280","1.1.3.1.2","77.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049281","1.1.3.1.3","80.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049282","1.1.3.1.4","72.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049283","1.1.3.2.1","72.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049284","1.1.3.2.2","75.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049285","1.1.3.2.3","70.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049286","1.1.3.2.4","58.6","E","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049287","1.1.3.3.1","75.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049288","1.1.3.3.2","73.4","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049289","1.1.3.3.3","82.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049290","1.1.3.3.4","65.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049291","1.1.3.4.1","82.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049292","1.1.3.4.2","82.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049293","1.1.3.4.3","83.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049294","1.1.3.4.4","82.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049295","1.1.3.5.1","81.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049296","1.1.3.5.2","80.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049297","1.1.3.5.3","83.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Second quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049298","1.1.3.5.4","79.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778246","1.1.4.1.1","84.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049299","1.1.4.1.2","80.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049300","1.1.4.1.3","85.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049301","1.1.4.1.4","85.0","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049302","1.1.4.2.1","74.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049303","1.1.4.2.2","75.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049304","1.1.4.2.3","71.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049305","1.1.4.2.4","80.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049306","1.1.4.3.1","82.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 25 to 44 years","High school or less","Percent","239","units ","0","v74049307","1.1.4.3.2","75.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 25 to 44 years","College, trades, or some university","Percent","239","units ","0","v74049308","1.1.4.3.3","86.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 25 to 44 years","Bachelor's degree or higher","Percent","239","units ","0","v74049309","1.1.4.3.4","82.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 45 to 64 years","Total, level of education","Percent","239","units ","0","v74049310","1.1.4.4.1","89.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 45 to 64 years","High school or less","Percent","239","units ","0","v74049311","1.1.4.4.2","88.5","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 45 to 64 years","College, trades, or some university","Percent","239","units ","0","v74049312","1.1.4.4.3","89.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 45 to 64 years","Bachelor's degree or higher","Percent","239","units ","0","v74049313","1.1.4.4.4","89.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 65 years and over","Total, level of education","Percent","239","units ","0","v74049314","1.1.4.5.1","87.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 65 years and over","High school or less","Percent","239","units ","0","v74049315","1.1.4.5.2","87.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 65 years and over","College, trades, or some university","Percent","239","units ","0","v74049316","1.1.4.5.3","86.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Third quartile household income","Internet users aged 65 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049317","1.1.4.5.4","87.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Total, Internet users aged 16 years and over","Total, level of education","Percent","239","units ","0","v65778247","1.1.5.1.1","83.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Total, Internet users aged 16 years and over","High school or less","Percent","239","units ","0","v74049318","1.1.5.1.2","77.8","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Total, Internet users aged 16 years and over","College, trades, or some university","Percent","239","units ","0","v74049319","1.1.5.1.3","84.2","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Total, Internet users aged 16 years and over","Bachelor's degree or higher","Percent","239","units ","0","v74049320","1.1.5.1.4","86.9","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 16 to 24 years","Total, level of education","Percent","239","units ","0","v74049321","1.1.5.2.1","68.3","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 16 to 24 years","High school or less","Percent","239","units ","0","v74049322","1.1.5.2.2","68.7","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 16 to 24 years","College, trades, or some university","Percent","239","units ","0","v74049323","1.1.5.2.3","66.6","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 16 to 24 years","Bachelor's degree or higher","Percent","239","units ","0","v74049324","1.1.5.2.4","74.1","","","","1"
"2012","Canada","2016A000011124","Internet users that currently use security software","Highest quartile household income","Internet users aged 25 to 44 years","Total, level of education","Percent","239","units ","0","v74049325","1.1.5.3.1","83.7","","","","1"
